roll_accel,roll_intl,roll_cal
   1.08489,   -1.45928,    0.57760
   1.08489,   -1.44851,    0.59830
   1.08489,   -1.43669,    0.61962
   1.08489,   -1.42440,    0.64097
   1.18402,   -1.41118,    0.66478
   1.18402,   -1.39837,    0.68773
   1.18402,   -1.38526,    0.71050
   1.18402,   -1.37184,    0.73312
   1.26134,   -1.35822,    0.75703
   1.26159,   -1.34409,    0.78097
   1.26159,   -1.32963,    0.80475
   1.26159,   -1.31483,    0.82840
   1.26159,   -1.29963,    0.85196
   1.23388,   -1.28417,    0.87474
   1.23388,   -1.26838,    0.89740
   1.23388,   -1.25235,    0.91984
   1.23388,   -1.23607,    0.94208
   1.13985,   -1.21870,    0.96306
   1.13985,   -1.20114,    0.98380
   1.13985,   -1.18338,    1.00432
   1.13985,   -1.16572,    1.02434
   1.06307,   -1.14788,    1.04260
   1.06307,   -1.13003,    1.06050
   1.06307,   -1.11215,    1.07807
   1.06307,   -1.09455,    1.09502
   0.94355,   -1.07678,    1.10940
   0.94355,   -1.05862,    1.12389
   0.94355,   -1.04059,    1.13795
   0.94355,   -1.02291,    1.15139
   0.86352,   -1.00534,    1.16285
   0.86352,   -0.98779,    1.17407
   0.86352,   -0.96997,    1.18531
   0.86352,   -0.95162,    1.19687
   0.77853,   -0.93338,    1.20637
   0.77853,   -0.91516,    1.21567
   0.77853,   -0.89695,    1.22478
   0.77853,   -0.87840,    1.23403
   0.66202,   -0.85989,    1.24073
   0.66202,   -0.84190,    1.24678
   0.66202,   -0.82484,    1.25181
   0.66202,   -0.80858,    1.25595
   0.50341,   -0.79291,    1.25625
   0.50341,   -0.77802,    1.25579
   0.50341,   -0.76396,    1.25452
   0.50341,   -0.75053,    1.25265
   0.25730,   -0.73725,    1.24576
   0.26079,   -0.72396,    1.23909
   0.26079,   -0.71068,    1.23254
   0.26079,   -0.69739,    1.22613
   0.26079,   -0.68401,    1.21993
   0.05735,   -0.67055,    1.20987
   0.05735,   -0.65687,    1.20023
   0.05735,   -0.64292,    1.19104
   0.05735,   -0.62901,    1.18200
  -0.06090,   -0.61480,    1.17107
  -0.06090,   -0.60077,    1.16018
  -0.06090,   -0.58701,    1.14924
  -0.06090,   -0.57289,    1.13888
   0.01401,   -0.55836,    1.13062
   0.01401,   -0.54387,    1.12248
   0.01401,   -0.52939,    1.11451
   0.01401,   -0.51493,    1.10667
   0.26818,   -0.50021,    1.10432
   0.26818,   -0.48532,    1.10220
   0.26818,   -0.47041,    1.10013
   0.26818,   -0.45530,    1.09829
   0.63215,   -0.44023,    1.10374
   0.63215,   -0.42584,    1.10841
   0.63215,   -0.41122,    1.11321
   0.63215,   -0.39636,    1.11815
   0.97593,   -0.38122,    1.13015
   0.97593,   -0.36592,    1.14205
   0.97593,   -0.35080,    1.15355
   0.97593,   -0.33583,    1.16467
   1.22000,   -0.32123,    1.18008
   1.22000,   -0.30688,    1.19495
   1.22000,   -0.29303,    1.20902
   1.22000,   -0.27911,    1.22288
   1.39544,   -0.26520,    1.23996
   1.39636,   -0.25144,    1.25658
   1.39636,   -0.23798,    1.27256
   1.39636,   -0.22446,    1.28829
   1.49774,   -0.21040,    1.30625
   1.49963,   -0.19612,    1.32411
   1.49963,   -0.18150,    1.34196
   1.49963,   -0.16691,    1.35941
   1.49963,   -0.15230,    1.37653
   1.66365,   -0.13777,    1.39651
   1.66365,   -0.12301,    1.41632
   1.66365,   -0.10800,    1.43598
   1.66365,   -0.09231,    1.45591
   1.82991,   -0.07612,    1.47926
   1.82991,   -0.05948,    1.50258
   1.82991,   -0.04295,    1.52532
   1.82991,   -0.02660,    1.54744
   1.91566,   -0.01054,    1.57054
   1.91566,    0.00578,    1.59343
   1.91566,    0.02305,    1.61680
   1.91566,    0.04069,    1.64007
   2.02900,    0.05878,    1.66558
   2.02900,    0.07709,    1.69078
   2.02900,    0.09600,    1.71608
   2.02900,    0.11533,    1.74129
   2.09035,    0.13435,    1.76691
   2.09035,    0.15304,    1.79169
   2.09035,    0.17132,    1.81558
   2.09035,    0.18937,    1.83876
   2.17255,    0.20769,    1.86339
   2.17255,    0.22610,    1.88761
   2.17255,    0.24434,    1.91119
   2.17255,    0.26259,    1.93431
   2.27590,    0.28089,    1.95907
   2.27590,    0.29952,    1.98366
   2.27590,    0.31811,    2.00772
   2.27590,    0.33650,    2.03111
   2.26498,    0.35420,    2.05314
   2.25551,    0.37139,    2.07402
   2.25551,    0.38783,    2.09377
   2.25551,    0.40430,    2.11314
   2.21220,    0.42047,    2.13097
   2.19991,    0.43583,    2.14741
   2.19991,    0.45059,    2.16291
   2.19991,    0.46395,    2.17675
   2.19991,    0.47729,    2.19029
   2.08566,    0.49052,    2.20116
   2.08566,    0.50352,    2.21159
   2.08566,    0.51621,    2.22151
   2.08566,    0.52764,    2.22999
   2.01214,    0.53843,    2.23621
   2.01214,    0.54896,    2.24205
   2.01214,    0.55962,    2.24789
   2.01214,    0.57021,    2.25356
   1.92245,    0.58009,    2.25662
   1.92245,    0.58978,    2.25944
   1.92245,    0.59961,    2.26232
   1.92245,    0.60937,    2.26510
   1.85412,    0.61936,    2.26666
   1.85412,    0.62911,    2.26797
   1.85412,    0.63841,    2.26881
   1.85412,    0.64740,    2.26932
   1.80567,    0.65640,    2.26887
   1.80567,    0.66542,    2.26844
   1.80567,    0.67438,    2.26797
   1.80567,    0.68316,    2.26733
   1.78101,    0.69166,    2.26594
   1.78101,    0.69997,    2.26438
   1.78101,    0.70813,    2.26270
   1.78101,    0.71590,    2.26069
   1.84744,    0.72322,    2.25960
   1.84744,    0.73002,    2.25802
   1.84744,    0.73653,    2.25619
   1.84744,    0.74284,    2.25420
   1.92719,    0.74849,    2.25320
   1.93748,    0.75353,    2.25182
   1.93748,    0.75844,    2.25034
   1.93748,    0.76323,    2.24878
   2.10986,    0.76807,    2.25074
   2.12154,    0.77269,    2.25268
   2.12154,    0.77734,    2.25462
   2.12154,    0.78170,    2.25624
   2.12154,    0.78576,    2.25752
   2.33680,    0.78931,    2.26259
   2.33680,    0.79272,    2.26741
   2.33680,    0.79634,    2.27235
   2.33680,    0.79997,    2.27719
   2.50087,    0.80352,    2.28515
   2.50087,    0.80689,    2.29276
   2.50087,    0.81037,    2.30033
   2.50087,    0.81487,    2.30875
   2.70072,    0.81944,    2.32107
   2.70072,    0.82350,    2.33264
   2.70072,    0.82742,    2.34385
   2.70072,    0.83170,    2.35519
   2.87265,    0.83624,    2.36998
   2.87265,    0.84072,    2.38442
   2.87265,    0.84531,    2.39868
   2.87265,    0.85003,    2.41279
   3.05357,    0.85450,    2.42999
   3.05357,    0.85889,    2.44677
   3.05357,    0.86374,    2.46365
   3.05357,    0.86895,    2.48055
   3.25674,    0.87479,    2.50180
   3.25674,    0.88057,    2.52256
   3.25674,    0.88613,    2.54270
   3.25674,    0.89122,    2.56197
   3.43990,    0.89569,    2.58390
   3.43990,    0.90037,    2.60561
   3.43990,    0.90539,    2.62721
   3.43990,    0.90945,    2.64745
   3.55394,    0.91306,    2.66912
   3.54298,    0.91643,    2.68989
   3.54298,    0.91961,    2.71007
   3.54298,    0.92239,    2.72946
   3.54298,    0.92524,    2.74853
   3.55586,    0.92796,    2.76733
   3.55586,    0.93059,    2.78568
   3.55586,    0.93359,    2.80402
   3.55586,    0.93703,    2.82244
   3.49014,    0.94049,    2.83918
   3.49014,    0.94387,    2.85551
   3.49014,    0.94713,    2.87140
   3.49014,    0.95036,    2.88694
   3.35970,    0.95348,    2.89945
   3.35970,    0.95663,    2.91175
   3.35970,    0.96012,    2.92412
   3.35970,    0.96375,    2.93639
   3.18975,    0.96761,    2.94524
   3.18975,    0.97146,    2.95390
   3.18975,    0.97498,    2.96207
   3.18975,    0.97828,    2.96986
   3.02404,    0.98155,    2.97415
   3.02404,    0.98459,    2.97813
   3.02404,    0.98749,    2.98189
   3.02404,    0.99018,    2.98536
   2.86631,    0.99234,    2.98510
   2.86631,    0.99414,    2.98449
   2.86631,    0.99572,    2.98367
   2.86631,    0.99744,    2.98302
   2.77704,    0.99909,    2.98051
   2.77704,    1.00056,    2.97788
   2.77704,    1.00195,    2.97523
   2.77704,    1.00357,    2.97285
   2.74863,    1.00503,    2.96980
   2.74863,    1.00595,    2.96628
   2.74863,    1.00683,    2.96279
   2.74863,    1.00782,    2.95947
   2.80388,    1.00885,    2.95737
   2.80134,    1.00999,    2.95536
   2.80134,    1.01123,    2.95350
   2.80134,    1.01277,    2.95197
   2.80134,    1.01457,    2.95072
   2.90059,    1.01637,    2.95148
   2.90059,    1.01798,    2.95204
   2.90059,    1.01944,    2.95245
   2.90059,    1.02121,    2.95314
   3.02267,    1.02333,    2.95661
   3.02267,    1.02571,    2.96026
   3.02267,    1.02792,    2.96367
   3.02267,    1.02972,    2.96662
   3.10766,    1.03130,    2.97099
   3.10766,    1.03307,    2.97545
   3.10766,    1.03490,    2.97989
   3.10766,    1.03677,    2.98428
   3.17143,    1.03882,    2.99003
   3.17143,    1.04128,    2.99607
   3.17143,    1.04363,    3.00188
   3.17143,    1.04572,    3.00732
   3.19553,    1.04711,    3.01245
   3.19553,    1.04832,    3.01730
   3.19553,    1.04983,    3.02234
   3.19553,    1.05173,    3.02767
   3.21050,    1.05386,    3.03341
   3.21050,    1.05620,    3.03925
   3.21050,    1.05892,    3.04533
   3.21050,    1.06134,    3.05101
   3.23267,    1.06354,    3.05680
   3.23267,    1.06530,    3.06204
   3.23267,    1.06706,    3.06718
   3.23267,    1.06893,    3.07233
   3.23946,    1.07088,    3.07757
   3.23946,    1.07305,    3.08294
   3.23946,    1.07539,    3.08837
   3.23946,    1.07693,    3.09290
   3.23946,    1.07810,    3.09698
   3.25440,    1.07961,    3.10160
   3.25440,    1.08148,    3.10649
   3.25440,    1.08350,    3.11142
   3.24894,    1.08504,    3.11569
   3.26526,    1.08640,    3.12001
   3.26526,    1.08761,    3.12410
   3.26526,    1.08904,    3.12832
   3.26526,    1.09061,    3.13261
   3.24655,    1.09204,    3.13629
   3.24655,    1.09351,    3.13993
   3.24655,    1.09457,    3.14311
   3.24655,    1.09564,    3.14622
   3.28023,    1.09630,    3.14954
   3.28023,    1.09677,    3.15263
   3.28023,    1.09714,    3.15554
   3.28023,    1.09740,    3.15828
   3.30490,    1.09714,    3.16096
   3.30490,    1.09648,    3.16319
   3.30490,    1.09556,    3.16513
   3.30490,    1.09468,    3.16706
   3.41191,    1.09351,    3.17081
   3.41191,    1.09256,    3.17470
   3.41191,    1.09153,    3.17844
   3.41191,    1.09033,    3.18193
   3.47788,    1.08932,    3.18686
   3.47788,    1.08889,    3.19225
   3.47788,    1.08845,    3.19754
   3.47788,    1.08801,    3.20272
   3.51504,    1.08713,    3.20810
   3.51504,    1.08593,    3.21306
   3.51504,    1.08479,    3.21798
   3.51504,    1.08328,    3.22245
   3.49324,    1.08137,    3.22599
   3.49324,    1.07935,    3.22936
   3.49324,    1.07745,    3.23277
   3.49324,    1.07517,    3.23575
   3.41450,    1.07305,    3.23724
   3.41339,    1.07077,    3.23854
   3.41339,    1.06776,    3.23908
   3.41339,    1.06469,    3.23955
   3.35154,    1.06186,    3.23903
   3.34766,    1.05918,    3.23857
   3.34766,    1.05647,    3.23810
   3.34766,    1.05328,    3.23716
   3.34766,    1.04965,    3.23581
   3.33669,    1.04565,    3.23392
   3.33669,    1.04158,    3.23198
   3.33669,    1.03715,    3.22973
   3.33669,    1.03231,    3.22712
   3.36444,    1.02754,    3.22520
   3.36444,    1.02279,    3.22333
   3.36444,    1.01805,    3.22150
   3.36444,    1.01348,    3.21988
   3.44863,    1.00871,    3.21978
   3.44863,    1.00295,    3.21872
   3.44863,    0.99753,    3.21801
   3.44863,    0.99274,    3.21793
   3.51020,    0.98870,    3.21981
   3.51020,    0.98456,    3.22156
   3.51020,    0.97975,    3.22262
   3.51020,    0.97504,    3.22376
   3.58447,    0.97038,    3.22641
   3.58447,    0.96554,    3.22882
   3.58447,    0.96044,    3.23093
   3.58447,    0.95545,    3.23312
   3.59013,    0.95028,    3.23519
   3.59013,    0.94465,    3.23677
   3.59013,    0.93878,    3.23808
   3.59013,    0.93313,    3.23959
   3.61139,    0.92759,    3.24160
   3.61139,    0.92131,    3.24284
   3.61139,    0.91481,    3.24384
   3.61139,    0.90803,    3.24454
   3.55616,    0.90131,    3.24419
   3.55084,    0.89434,    3.24349
   3.55084,    0.88748,    3.24292
   3.55084,    0.88079,    3.24253
   3.45164,    0.87379,    3.23984
   3.44700,    0.86623,    3.23658
   3.44700,    0.85768,    3.23241
   3.44700,    0.84919,    3.22838
   3.44700,    0.84087,    3.22460
   3.35179,    0.83243,    3.21887
   3.35179,    0.82291,    3.21220
   3.35179,    0.81330,    3.20557
   3.35179,    0.80399,    3.19937
   3.26567,    0.79483,    3.19173
   3.26567,    0.78548,    3.18404
   3.26567,    0.77566,    3.17605
   3.26567,    0.76572,    3.16810
   3.27117,    0.75542,    3.16007
   3.27117,    0.74458,    3.15166
   3.27117,    0.73434,    3.14403
   3.27117,    0.72423,    3.13666
   3.34438,    0.71348,    3.13028
   3.34438,    0.70200,    3.12331
   3.34438,    0.69045,    3.11641
   3.34438,    0.67886,    3.10961
   3.40213,    0.66711,    3.10395
   3.40213,    0.65507,    3.09811
   3.40213,    0.64291,    3.09228
   3.40213,    0.63069,    3.08650
   3.29820,    0.61818,    3.07847
   3.29820,    0.60547,    3.07041
   3.29820,    0.59286,    3.06261
   3.29820,    0.57979,    3.05452
   3.06241,    0.56633,    3.04148
   3.06241,    0.55252,    3.02837
   3.06241,    0.53873,    3.01553
   3.06241,    0.52490,    3.00291
   2.71763,    0.51051,    2.98311
   2.71763,    0.49572,    2.96330
   2.71763,    0.48065,    2.94362
   2.71763,    0.46575,    2.92450
   2.37383,    0.45108,    2.89911
   2.37057,    0.43631,    2.87406
   2.37057,    0.42128,    2.84927
   2.37057,    0.40563,    2.82436
   2.37057,    0.38945,    2.79943
   2.15341,    0.37336,    2.77074
   2.15341,    0.35695,    2.74231
   2.15341,    0.34018,    2.71410
   2.15341,    0.32338,    2.68642
   2.10995,    0.30671,    2.65855
   2.10995,    0.28983,    2.63104
   2.10995,    0.27255,    2.60368
   2.10995,    0.25529,    2.57689
   2.19378,    0.23801,    2.55229
   2.19378,    0.22073,    2.52819
   2.19378,    0.20355,    2.50466
   2.19378,    0.18656,    2.48179
   2.28636,    0.16951,    2.46117
   2.28636,    0.15236,    2.44087
   2.28636,    0.13555,    2.42131
   2.28636,    0.11963,    2.40301
   2.41700,    0.10401,    2.38798
   2.41700,    0.08878,    2.37364
   2.41700,    0.07338,    2.35941
   2.41700,    0.05798,    2.34547
   2.49253,    0.04277,    2.33351
   2.49253,    0.02762,    2.32184
   2.49253,    0.01246,    2.31040
   2.49253,   -0.00294,    2.29895
   2.54320,   -0.01877,    2.28832
   2.54320,   -0.03497,    2.27755
   2.54320,   -0.05154,    2.26662
   2.54320,   -0.06845,    2.25558
   2.59391,   -0.08535,    2.24578
   2.59391,   -0.10263,    2.23581
   2.59391,   -0.11973,    2.22621
   2.59391,   -0.13677,    2.21687
   2.55179,   -0.15426,    2.20643
   2.55515,   -0.17222,    2.19580
   2.55515,   -0.19090,    2.18468
   2.55515,   -0.20989,    2.17348
   2.55515,   -0.22896,    2.16243
   2.44441,   -0.24848,    2.14893
   2.44441,   -0.26848,    2.13525
   2.44441,   -0.28939,    2.12094
   2.44441,   -0.31048,    2.10674
   2.24185,   -0.33152,    2.08882
   2.24185,   -0.35235,    2.07147
   2.24185,   -0.37307,    2.05457
   2.24185,   -0.39393,    2.03787
   1.97523,   -0.41514,    2.01583
   1.97523,   -0.43673,    1.99386
   1.97523,   -0.45904,    1.97163
   1.97523,   -0.48174,    1.94946
   1.78120,   -0.50552,    1.92278
   1.78120,   -0.52941,    1.89654
   1.78120,   -0.55312,    1.87100
   1.78120,   -0.57653,    1.84626
   1.79652,   -0.60021,    1.82206
   1.79652,   -0.62432,    1.79792
   1.79652,   -0.64810,    1.77459
   1.79652,   -0.67175,    1.75185
   1.85935,   -0.69563,    1.73060
   1.85935,   -0.72003,    1.70926
   1.85935,   -0.74507,    1.68772
   1.85935,   -0.77035,    1.66638
   1.98041,   -0.79632,    1.64721
   1.98041,   -0.82201,    1.62870
   1.98041,   -0.84766,    1.61060
   1.98041,   -0.87324,    1.59292
   1.88025,   -0.89815,    1.57426
   1.88025,   -0.92285,    1.55618
   1.88025,   -0.94769,    1.53831
   1.88025,   -0.97249,    1.52085
   1.59723,   -0.99709,    1.49827
   1.59541,   -1.02207,    1.47573
   1.59541,   -1.04665,    1.45403
   1.59541,   -1.07089,    1.43311
   1.22136,   -1.09484,    1.40540
   1.22119,   -1.11871,    1.37832
   1.22119,   -1.14192,    1.35243
   1.22119,   -1.16497,    1.32722
   1.22119,   -1.18789,    1.30264
   0.96204,   -1.21044,    1.27373
   0.96204,   -1.23253,    1.24585
   0.96204,   -1.25482,    1.21833
   0.96204,   -1.27697,    1.19149
   0.80651,   -1.29879,    1.16241
   0.80651,   -1.32056,    1.13396
   0.80651,   -1.34168,    1.10671
   0.80651,   -1.36254,    1.08026
   0.80254,   -1.38348,    1.05419
   0.80254,   -1.40417,    1.02888
   0.80254,   -1.42435,    1.00458
   0.80254,   -1.44403,    0.98125
   0.78867,   -1.46256,    0.95924
   0.78867,   -1.48040,    0.93835
   0.78867,   -1.49800,    0.91810
   0.78867,   -1.51584,    0.89803
   0.70046,   -1.53370,    0.87657
   0.70046,   -1.55102,    0.85608
   0.70046,   -1.56802,    0.83631
   0.70046,   -1.58512,    0.81683
   0.43348,   -1.60240,    0.79223
   0.43348,   -1.61946,    0.76833
   0.43348,   -1.63651,    0.74493
   0.43348,   -1.65353,    0.72202
  -0.00804,   -1.67090,    0.69040
  -0.00804,   -1.68821,    0.65947
  -0.00804,   -1.70536,    0.62930
  -0.00804,   -1.72235,    0.59991
  -0.47652,   -1.73991,    0.56118
  -0.47652,   -1.75811,    0.52258
  -0.47652,   -1.77603,    0.48505
  -0.47652,   -1.79380,    0.44839
  -0.79229,   -1.81155,    0.40619
  -0.79820,   -1.82938,    0.36463
  -0.79820,   -1.84732,    0.32379
  -0.79820,   -1.86530,    0.28373
  -0.81404,   -1.88339,    0.24405
  -0.82423,   -1.90151,    0.20493
  -0.82423,   -1.91936,    0.16685
  -0.82423,   -1.93698,    0.12975
  -0.82423,   -1.95441,    0.09359
  -0.60764,   -1.97148,    0.06284
  -0.60764,   -1.98835,    0.03290
  -0.60764,   -2.00472,    0.00405
  -0.60764,   -2.02112,   -0.02426
  -0.22214,   -2.03774,   -0.04450
  -0.22214,   -2.05419,   -0.06418
  -0.22214,   -2.07056,   -0.08338
  -0.22214,   -2.08696,   -0.10223
   0.05012,   -2.10329,   -0.11518
   0.05012,   -2.11882,   -0.12710
   0.05012,   -2.13392,   -0.13835
   0.05012,   -2.14881,   -0.14917
   0.13194,   -2.16334,   -0.15779
   0.13194,   -2.17758,   -0.16595
   0.13194,   -2.19091,   -0.17305
   0.13194,   -2.20413,   -0.17991
   0.01322,   -2.21693,   -0.18859
   0.01322,   -2.22941,   -0.19679
   0.01322,   -2.24141,   -0.20435
   0.01322,   -2.25352,   -0.21187
  -0.25298,   -2.26581,   -0.22473
  -0.25298,   -2.27826,   -0.23750
  -0.25298,   -2.29026,   -0.24957
  -0.25298,   -2.30190,   -0.26104
  -0.48616,   -2.31323,   -0.27665
  -0.48616,   -2.32440,   -0.29179
  -0.48616,   -2.33541,   -0.30646
  -0.48616,   -2.34612,   -0.32055
  -0.62750,   -2.35639,   -0.33675
  -0.62750,   -2.36637,   -0.35235
  -0.62750,   -2.37667,   -0.36795
  -0.62750,   -2.38699,   -0.38326
  -0.72104,   -2.39701,   -0.39982
  -0.72645,   -2.40661,   -0.41577
  -0.72645,   -2.41585,   -0.43104
  -0.72645,   -2.42514,   -0.44605
  -0.72645,   -2.43468,   -0.46101
  -0.78300,   -2.44410,   -0.47668
  -0.78300,   -2.45339,   -0.49191
  -0.78300,   -2.46216,   -0.50632
  -0.78300,   -2.47034,   -0.51988
  -0.88282,   -2.47831,   -0.53495
  -0.88282,   -2.48601,   -0.54945
  -0.88282,   -2.49364,   -0.56359
  -0.88282,   -2.50035,   -0.57655
  -0.99865,   -2.50689,   -0.59141
  -0.99865,   -2.51356,   -0.60609
